id,street_id,ward_id,district_id,city_id,country_id,full_address,tsv
1527,,,766.0,79.0,1,quận tân bình thành phố hồ chí minh,'binh':3A 'chi':7A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'tan':2A 'thanh':4A
1528,,28024.0,803.0,80.0,1,xã long hiệp huyện bến lức tỉnh long an,"'an':9A 'ben':5A 'hiep':3A 'huyen':4A 'long':2A,8A 'luc':6A 'tinh':7A 'xa':1A"
1529,,,,,1,,
1530,,9949.0,275.0,1.0,1,xã hòa thạch huyện quốc oai thành phố hà nội,'ha':9A 'hoa':2A 'huyen':4A 'noi':10A 'oai':6A 'pho':8A 'quoc':5A 'thach':3A 'thanh':7A 'xa':1A
1531,,,193.0,22.0,1,thành phố hạ long tỉnh quảng ninh,'ha':3A 'long':4A 'ninh':7A 'pho':2A 'quang':6A 'thanh':1A 'tinh':5A
1532,,,,,1,,
1533,,,193.0,22.0,1,thành phố hạ long tỉnh quảng ninh,'ha':3A 'long':4A 'ninh':7A 'pho':2A 'quang':6A 'thanh':1A 'tinh':5A
1534,,,,,1,,
1535,,,6.0,1.0,1,quận đống đa thành phố hà nội,'da':3A 'dong':2A 'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
1536,,,,,1,,
1537,,27085.0,768.0,79.0,1,phường 13 quận phú nhuận thành phố hồ chí minh,'13':2A 'chi':9A 'ho':8A 'minh':10A 'nhuan':5A 'pho':7A 'phu':4A 'phuong':1A 'quan':3A 'thanh':6A
1538,,,764.0,79.0,1,quận gò vấp thành phố hồ chí minh,'chi':7A 'go':2A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'thanh':4A 'vap':3A
1539,,,777.0,79.0,1,đường số 1 quận bình tân thành phố hồ chí minh,'1':3A 'binh':5A 'chi':10A 'duong':1A 'ho':9A 'minh':11A 'pho':8A 'quan':4A 'so':2A 'tan':6A 'thanh':7A
1540,,,,,1,,
1541,,27043.0,768.0,79.0,1,thích quảng đức phường 4 quận phú nhuận thành phố hồ chí minh,'4':5A 'chi':12A 'duc':3A 'ho':11A 'minh':13A 'nhuan':8A 'pho':10A 'phu':7A 'phuong':4A 'quan':6A 'quang':2A 'thanh':9A 'thich':1A
1542,,,,,1,,
1543,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
1544,,,765.0,79.0,1,nguyễn văn đậu quận bình thạnh thành phố hồ chí minh,"'binh':5A 'chi':10A 'dau':3A 'ho':9A 'minh':11A 'nguyen':1A 'pho':8A 'quan':4A 'thanh':6A,7A 'van':2A"
1545,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
1546,,25939.0,723.0,74.0,1,phường thái hòa huyện tân uyên tỉnh bình dương,'binh':8A 'duong':9A 'hoa':3A 'huyen':4A 'phuong':1A 'tan':5A 'thai':2A 'tinh':7A 'uyen':6A
1547,,26926.0,765.0,79.0,1,nơ trang long phường 7 quận bình thạnh thành phố hồ chí minh,"'7':5A 'binh':7A 'chi':12A 'ho':11A 'long':3A 'minh':13A 'no':1A 'pho':10A 'phuong':4A 'quan':6A 'thanh':8A,9A 'trang':2A"
1548,,292.0,7.0,1.0,1,phường bạch mai quận hai bà trưng thành phố hà nội,'ba':6A 'bach':2A 'ha':10A 'hai':5A 'mai':3A 'noi':11A 'pho':9A 'phuong':1A 'quan':4A 'thanh':8A 'trung':7A
1549,,,,,1,,
1550,,,,,1,,
1551,,,,,1,,
1552,,,,,1,,
1553,,,754.0,77.0,1,thành phố phú mỹ tỉnh bà rịa - vũng tàu,'ba':6A 'my':4A 'pho':2A 'phu':3A 'ria':7A 'tau':10A 'thanh':1A 'tinh':5A 'vung':9A
1554,,,,,1,,
1555,,26878.0,764.0,79.0,1,đường số 4 phường 16 quận gò vấp thành phố hồ chí minh,'16':5A '4':3A 'chi':12A 'duong':1A 'go':7A 'ho':11A 'minh':13A 'pho':10A 'phuong':4A 'quan':6A 'so':2A 'thanh':9A 'vap':8A
1556,,,,,1,,
1557,,,,,1,,
1558,,,,,1,,
1559,,,778.0,79.0,1,quận 7 thành phố hồ chí minh,'7':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1560,,,,75.0,1,tỉnh đồng nai,'dong':2A 'nai':3A 'tinh':1A
1561,,,,,1,,
1562,,9886.0,268.0,1.0,1,phường dương nội quận hà đông thành phố hà nội,"'dong':6A 'duong':2A 'ha':5A,9A 'noi':3A,10A 'pho':8A 'phuong':1A 'quan':4A 'thanh':7A"
1563,,,,,1,,
1564,,,778.0,79.0,1,quận 7 thành phố hồ chí minh,'7':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1565,,,778.0,79.0,1,quận 7 thành phố hồ chí minh,'7':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1566,,27460.0,777.0,79.0,1,phường an lạc quận bình tân thành phố hồ chí minh,'an':2A 'binh':5A 'chi':10A 'ho':9A 'lac':3A 'minh':11A 'pho':8A 'phuong':1A 'quan':4A 'tan':6A 'thanh':7A
1567,,,718.0,74.0,1,thành phố thủ dầu một tỉnh bình dương,'binh':7A 'dau':4A 'duong':8A 'mot':5A 'pho':2A 'thanh':1A 'thu':3A 'tinh':6A
1568,,27418.0,776.0,79.0,1,phường 5 quận 8 thành phố hồ chí minh,'5':2A '8':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1569,,,,,1,,
1570,,27427.0,776.0,79.0,1,phường 15 quận 8 thành phố hồ chí minh,'15':2A '8':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1571,,,957.0,95.0,1,huyện phước long tỉnh bạc liêu,'bac':5A 'huyen':1A 'lieu':6A 'long':3A 'phuoc':2A 'tinh':4A
1572,,,957.0,95.0,1,huyện phước long tỉnh bạc liêu,'bac':5A 'huyen':1A 'lieu':6A 'long':3A 'phuoc':2A 'tinh':4A
1573,,,4.0,1.0,1,quận long biên thành phố hà nội,'bien':3A 'ha':6A 'long':2A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
1574,,,,,1,,
1575,,,,,1,,
1576,,,,,1,,
1577,,,774.0,79.0,1,quận 5 thành phố hồ chí minh,'5':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1578,,,,,1,,
1579,,27172.0,771.0,79.0,1,cao thắng phường 12 quận 10 thành phố hồ chí minh,'10':6A '12':4A 'cao':1A 'chi':10A 'ho':9A 'minh':11A 'pho':8A 'phuong':3A 'quan':5A 'thang':2A 'thanh':7A
1580,,,776.0,79.0,1,quận 8 thành phố hồ chí minh,'8':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1581,,,764.0,79.0,1,quận gò vấp thành phố hồ chí minh,'chi':7A 'go':2A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'thanh':4A 'vap':3A
1582,,,,,1,,
1583,,27382.0,775.0,79.0,1,phạm văn chí phường 7 quận 6 thành phố hồ chí minh,"'6':7A '7':5A 'chi':3A,11A 'ho':10A 'minh':12A 'pham':1A 'pho':9A 'phuong':4A 'quan':6A 'thanh':8A 'van':2A"
1584,,27493.0,778.0,79.0,1,phường phú mỹ quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'minh':10A 'my':3A 'pho':7A 'phu':2A 'phuong':1A 'quan':4A 'thanh':6A
1585,,27148.0,770.0,79.0,1,phường 4 quận 3 thành phố hồ chí minh,'3':4A '4':2A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1586,,,,,1,,
1587,,27436.0,777.0,79.0,1,phường bình hưng hòa quận bình tân thành phố hồ chí minh,"'binh':2A,6A 'chi':11A 'ho':10A 'hoa':4A 'hung':3A 'minh':12A 'pho':9A 'phuong':1A 'quan':5A 'tan':7A 'thanh':8A"
1588,,,,,1,,
1589,,,,,1,,
1590,,27001.0,766.0,79.0,1,âu cơ phường 9 quận tân bình thành phố hồ chí minh,'9':4A 'au':1A 'binh':7A 'chi':11A 'co':2A 'ho':10A 'minh':12A 'pho':9A 'phuong':3A 'quan':5A 'tan':6A 'thanh':8A
1591,,,,,1,,
1592,,,,,1,,
1593,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
1594,,,767.0,79.0,1,thoại ngọc hầu quận tân phú thành phố hồ chí minh,'chi':10A 'hau':3A 'ho':9A 'minh':11A 'ngoc':2A 'pho':8A 'phu':6A 'quan':4A 'tan':5A 'thanh':7A 'thoai':1A
1595,,,,,1,,
1596,,,760.0,79.0,1,trần hưng đạo quận 1 thành phố hồ chí minh,'1':5A 'chi':9A 'dao':3A 'ho':8A 'hung':2A 'minh':10A 'pho':7A 'quan':4A 'thanh':6A 'tran':1A
1597,,,,,1,,
1598,,,,,1,,
1599,,,778.0,79.0,1,huỳnh tấn phát quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'huynh':1A 'minh':10A 'phat':3A 'pho':7A 'quan':4A 'tan':2A 'thanh':6A
1600,,,,,1,,
1601,,,772.0,79.0,1,phú thọ quận 11 thành phố hồ chí minh,'11':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phu':1A 'quan':3A 'thanh':5A 'tho':2A
1602,,27418.0,776.0,79.0,1,phường 5 quận 8 thành phố hồ chí minh,'5':2A '8':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1603,,27472.0,778.0,79.0,1,lê văn lương phường tân kiểng quận 7 thành phố hồ chí minh,'7':8A 'chi':12A 'ho':11A 'kieng':6A 'le':1A 'luong':3A 'minh':13A 'pho':10A 'phuong':4A 'quan':7A 'tan':5A 'thanh':9A 'van':2A
1604,,,6.0,1.0,1,phố hào nam quận đống đa thành phố hà nội,"'da':6A 'dong':5A 'ha':9A 'hao':2A 'nam':3A 'noi':10A 'pho':1A,8A 'quan':4A 'thanh':7A"
1605,,27031.0,767.0,79.0,1,khuông việt phường phú trung quận tân phú thành phố hồ chí minh,"'chi':12A 'ho':11A 'khuong':1A 'minh':13A 'pho':10A 'phu':4A,8A 'phuong':3A 'quan':6A 'tan':7A 'thanh':9A 'trung':5A 'viet':2A"
1606,,,,,1,,
1607,,27220.0,772.0,79.0,1,phường 3 quận 11 thành phố hồ chí minh,'11':4A '3':2A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1608,,,772.0,79.0,1,tuệ tĩnh quận 11 thành phố hồ chí minh,'11':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'quan':3A 'thanh':5A 'tinh':2A 'tue':1A
1609,,,,,1,,
1610,,27346.0,775.0,79.0,1,tân hòa đông phường 14 quận 6 thành phố hồ chí minh,'14':5A '6':7A 'chi':11A 'dong':3A 'ho':10A 'hoa':2A 'minh':12A 'pho':9A 'phuong':4A 'quan':6A 'tan':1A 'thanh':8A
1611,,,,,1,,
1612,,,776.0,79.0,1,quận 8 thành phố hồ chí minh,'8':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1613,,27409.0,776.0,79.0,1,phường 4 quận 8 thành phố hồ chí minh,'4':2A '8':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1614,,,764.0,79.0,1,quận gò vấp thành phố hồ chí minh,'chi':7A 'go':2A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'thanh':4A 'vap':3A
1615,,,8.0,1.0,1,quận hoàng mai thành phố hà nội,'ha':6A 'hoang':2A 'mai':3A 'noi':7A 'pho':5A 'quan':1A 'thanh':4A
1616,,,,,1,,
1617,,,,,1,,
1618,,27652.0,786.0,79.0,1,lê văn lương xã nhơn đức huyện nhà bè thành phố hồ chí minh,'be':9A 'chi':13A 'duc':6A 'ho':12A 'huyen':7A 'le':1A 'luong':3A 'minh':14A 'nha':8A 'nhon':5A 'pho':11A 'thanh':10A 'van':2A 'xa':4A
1619,,27646.0,786.0,79.0,1,xã phước kiển huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'ho':9A 'huyen':4A 'kien':3A 'minh':11A 'nha':5A 'pho':8A 'phuoc':2A 'thanh':7A 'xa':1A
1620,,27049.0,768.0,79.0,1,phường 9 quận phú nhuận thành phố hồ chí minh,'9':2A 'chi':9A 'ho':8A 'minh':10A 'nhuan':5A 'pho':7A 'phu':4A 'phuong':1A 'quan':3A 'thanh':6A
1621,,,886.0,89.0,1,huyện an phú tỉnh an giang,"'an':2A,5A 'giang':6A 'huyen':1A 'phu':3A 'tinh':4A"
1622,,,,,1,,
1623,,,,,1,,
1624,,,,,1,,
1625,,27151.0,770.0,79.0,1,phường 5 quận 3 thành phố hồ chí minh,'3':4A '5':2A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1626,,27133.0,770.0,79.0,1,phường 11 quận 3 thành phố hồ chí minh,'11':2A '3':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1627,,,,,1,,
1628,,,760.0,79.0,1,phạm viết chánh quận 1 thành phố hồ chí minh,'1':5A 'chanh':3A 'chi':9A 'ho':8A 'minh':10A 'pham':1A 'pho':7A 'quan':4A 'thanh':6A 'viet':2A
1629,,27574.0,784.0,79.0,1,xã thới tam thôn huyện hóc môn thành phố hồ chí minh,'chi':11A 'ho':10A 'hoc':6A 'huyen':5A 'minh':12A 'mon':7A 'pho':9A 'tam':3A 'thanh':8A 'thoi':2A 'thon':4A 'xa':1A
1630,,,764.0,79.0,1,quận gò vấp thành phố hồ chí minh,'chi':7A 'go':2A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'thanh':4A 'vap':3A
1631,,,778.0,79.0,1,quận 7 thành phố hồ chí minh,'7':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1632,,,,,1,,
1633,,,,,1,,
1634,,,,,1,,
1635,,,,,1,,
1636,,27646.0,786.0,79.0,1,xã phước kiển huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'ho':9A 'huyen':4A 'kien':3A 'minh':11A 'nha':5A 'pho':8A 'phuoc':2A 'thanh':7A 'xa':1A
1637,,,778.0,79.0,1,quận 7 thành phố hồ chí minh,'7':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1638,,,778.0,79.0,1,nguyễn văn quỳ quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'minh':10A 'nguyen':1A 'pho':7A 'quan':4A 'quy':3A 'thanh':6A 'van':2A
1639,,,774.0,79.0,1,quận 5 thành phố hồ chí minh,'5':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1640,,,,,1,,
1641,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
1642,,27364.0,775.0,79.0,1,phường 11 quận 6 thành phố hồ chí minh,'11':2A '6':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1643,,,,,1,,
1644,,27655.0,786.0,79.0,1,huỳnh tấn phát xã phú xuân huyện nhà bè thành phố hồ chí minh,'be':9A 'chi':13A 'ho':12A 'huyen':7A 'huynh':1A 'minh':14A 'nha':8A 'phat':3A 'pho':11A 'phu':5A 'tan':2A 'thanh':10A 'xa':4A 'xuan':6A
1645,,,,,1,,
1646,,,,1.0,1,thành phố hà nội,'ha':3A 'noi':4A 'pho':2A 'thanh':1A
1647,,27358.0,775.0,79.0,1,phường 12 quận 6 thành phố hồ chí minh,'12':2A '6':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1648,,,,,1,,
1649,,,,,1,,
1650,,,754.0,77.0,1,thành phố phú mỹ tỉnh bà rịa - vũng tàu,'ba':6A 'my':4A 'pho':2A 'phu':3A 'ria':7A 'tau':10A 'thanh':1A 'tinh':5A 'vung':9A
1651,,,,,1,,
1652,,,,,1,,
1653,,,,,1,,
1654,,,9.0,1.0,1,quận thanh xuân thành phố hà nội,"'ha':6A 'noi':7A 'pho':5A 'quan':1A 'thanh':2A,4A 'xuan':3A"
1655,,,,,1,,
1656,,,,,1,,
1657,,27229.0,772.0,79.0,1,thái phiên phường 8 quận 11 thành phố hồ chí minh,'11':6A '8':4A 'chi':10A 'ho':9A 'minh':11A 'phien':2A 'pho':8A 'phuong':3A 'quan':5A 'thai':1A 'thanh':7A
1658,,,957.0,95.0,1,huyện phước long tỉnh bạc liêu,'bac':5A 'huyen':1A 'lieu':6A 'long':3A 'phuoc':2A 'tinh':4A
1659,,,778.0,79.0,1,nguyễn văn quỳ quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'minh':10A 'nguyen':1A 'pho':7A 'quan':4A 'quy':3A 'thanh':6A 'van':2A
1660,,,785.0,79.0,1,huyện bình chánh thành phố hồ chí minh,'binh':2A 'chanh':3A 'chi':7A 'ho':6A 'huyen':1A 'minh':8A 'pho':5A 'thanh':4A
1661,,,776.0,79.0,1,đường tạ quang bửu quận 8 thành phố hồ chí minh,'8':6A 'buu':4A 'chi':10A 'duong':1A 'ho':9A 'minh':11A 'pho':8A 'quan':5A 'quang':3A 'ta':2A 'thanh':7A
1662,,,776.0,79.0,1,quận 8 thành phố hồ chí minh,'8':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1663,,27073.0,768.0,79.0,1,phường 11 quận phú nhuận thành phố hồ chí minh,'11':2A 'chi':9A 'ho':8A 'minh':10A 'nhuan':5A 'pho':7A 'phu':4A 'phuong':1A 'quan':3A 'thanh':6A
1664,,,,,1,,
1665,,,,,1,,
1666,,,,,1,,
1667,,,,,1,,
1668,,27376.0,775.0,79.0,1,phường 8 quận 6 thành phố hồ chí minh,'6':4A '8':2A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1669,,27493.0,778.0,79.0,1,phường phú mỹ quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'minh':10A 'my':3A 'pho':7A 'phu':2A 'phuong':1A 'quan':4A 'thanh':6A
1670,,,760.0,79.0,1,nguyễn thị minh khai quận 1 thành phố hồ chí minh,"'1':6A 'chi':10A 'ho':9A 'khai':4A 'minh':3A,11A 'nguyen':1A 'pho':8A 'quan':5A 'thanh':7A 'thi':2A"
1671,,27367.0,775.0,79.0,1,phạm đình hổ phường 2 quận 6 thành phố hồ chí minh,"'2':5A '6':7A 'chi':11A 'dinh':2A 'ho':3A,10A 'minh':12A 'pham':1A 'pho':9A 'phuong':4A 'quan':6A 'thanh':8A"
1672,,,,,1,,
1673,,27385.0,775.0,79.0,1,phường 10 quận 6 thành phố hồ chí minh,'10':2A '6':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1674,,,,,1,,
1675,,27253.0,772.0,79.0,1,phường 16 quận 11 thành phố hồ chí minh,'11':4A '16':2A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1676,,,,,1,,
1677,,,,,1,,
1678,,,,,1,,
1679,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
1680,,,,,1,,
1681,,27655.0,786.0,79.0,1,xã phú xuân huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'ho':9A 'huyen':4A 'minh':11A 'nha':5A 'pho':8A 'phu':2A 'thanh':7A 'xa':1A 'xuan':3A
1682,,27493.0,778.0,79.0,1,phường phú mỹ quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'minh':10A 'my':3A 'pho':7A 'phu':2A 'phuong':1A 'quan':4A 'thanh':6A
1683,,,,,1,,
1684,,,,,1,,
1685,,,,1.0,1,thành phố hà nội,'ha':3A 'noi':4A 'pho':2A 'thanh':1A
1686,,,,,1,,
1687,,,,,1,,
1688,,,957.0,95.0,1,huyện phước long tỉnh bạc liêu,'bac':5A 'huyen':1A 'lieu':6A 'long':3A 'phuoc':2A 'tinh':4A
1689,,,,,1,,
1690,,,,,1,,
1691,,,760.0,79.0,1,quận 1 thành phố hồ chí minh,'1':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1692,,,,,1,,
1693,,27475.0,778.0,79.0,1,phường tân hưng quận 7 thành phố hồ chí minh,'7':5A 'chi':9A 'ho':8A 'hung':3A 'minh':10A 'pho':7A 'phuong':1A 'quan':4A 'tan':2A 'thanh':6A
1694,,,,,1,,
1695,,,786.0,79.0,1,đào tông nguyên huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'dao':1A 'ho':9A 'huyen':4A 'minh':11A 'nguyen':3A 'nha':5A 'pho':8A 'thanh':7A 'tong':2A
1696,,,886.0,89.0,1,huyện an phú tỉnh an giang,"'an':2A,5A 'giang':6A 'huyen':1A 'phu':3A 'tinh':4A"
1697,,27619.0,785.0,79.0,1,xã bình hưng huyện bình chánh thành phố hồ chí minh,"'binh':2A,5A 'chanh':6A 'chi':10A 'ho':9A 'hung':3A 'huyen':4A 'minh':11A 'pho':8A 'thanh':7A 'xa':1A"
1698,,,,,1,,
1699,,,774.0,79.0,1,quận 5 thành phố hồ chí minh,'5':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1700,,,774.0,79.0,1,quận 5 thành phố hồ chí minh,'5':2A 'chi':6A 'ho':5A 'minh':7A 'pho':4A 'quan':1A 'thanh':3A
1701,,,,,1,,
1702,,27367.0,775.0,79.0,1,phường 2 quận 6 thành phố hồ chí minh,'2':2A '6':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1703,,,,,1,,
1704,,27367.0,775.0,79.0,1,phan văn khỏe phường 2 quận 6 thành phố hồ chí minh,'2':5A '6':7A 'chi':11A 'ho':10A 'khoe':3A 'minh':12A 'phan':1A 'pho':9A 'phuong':4A 'quan':6A 'thanh':8A 'van':2A
1705,,,,,1,,
1706,,,,,1,,
1707,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
1708,,,957.0,95.0,1,huyện phước long tỉnh bạc liêu,'bac':5A 'huyen':1A 'lieu':6A 'long':3A 'phuoc':2A 'tinh':4A
1709,,,,,1,,
1710,,27460.0,777.0,79.0,1,phường an lạc quận bình tân thành phố hồ chí minh,'an':2A 'binh':5A 'chi':10A 'ho':9A 'lac':3A 'minh':11A 'pho':8A 'phuong':1A 'quan':4A 'tan':6A 'thanh':7A
1711,,,,,1,,
1712,,27622.0,785.0,79.0,1,xã phong phú huyện bình chánh thành phố hồ chí minh,'binh':5A 'chanh':6A 'chi':10A 'ho':9A 'huyen':4A 'minh':11A 'pho':8A 'phong':2A 'phu':3A 'thanh':7A 'xa':1A
1713,,,784.0,79.0,1,huyện hóc môn thành phố hồ chí minh,'chi':7A 'ho':6A 'hoc':2A 'huyen':1A 'minh':8A 'mon':3A 'pho':5A 'thanh':4A
1714,,27475.0,778.0,79.0,1,trần xuân soạn phường tân hưng quận 7 thành phố hồ chí minh,'7':8A 'chi':12A 'ho':11A 'hung':6A 'minh':13A 'pho':10A 'phuong':4A 'quan':7A 'soan':3A 'tan':5A 'thanh':9A 'tran':1A 'xuan':2A
1715,,27409.0,776.0,79.0,1,chánh hưng phường 4 quận 8 thành phố hồ chí minh,'4':4A '8':6A 'chanh':1A 'chi':10A 'ho':9A 'hung':2A 'minh':11A 'pho':8A 'phuong':3A 'quan':5A 'thanh':7A
1716,,,,,1,,
1717,,27562.0,784.0,79.0,1,xã tân hiệp huyện hóc môn thành phố hồ chí minh,'chi':10A 'hiep':3A 'ho':9A 'hoc':5A 'huyen':4A 'minh':11A 'mon':6A 'pho':8A 'tan':2A 'thanh':7A 'xa':1A
1718,,27433.0,776.0,79.0,1,phường 7 quận 8 thành phố hồ chí minh,'7':2A '8':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'phuong':1A 'quan':3A 'thanh':5A
1719,,,765.0,79.0,1,quận bình thạnh thành phố hồ chí minh,"'binh':2A 'chi':7A 'ho':6A 'minh':8A 'pho':5A 'quan':1A 'thanh':3A,4A"
1720,,,765.0,79.0,1,tăng bạt hổ quận bình thạnh thành phố hồ chí minh,"'bat':2A 'binh':5A 'chi':10A 'ho':3A,9A 'minh':11A 'pho':8A 'quan':4A 'tang':1A 'thanh':6A,7A"
1721,,,,,1,,
1722,,,765.0,79.0,1,xô viết nghệ tĩnh quận bình thạnh thành phố hồ chí minh,"'binh':6A 'chi':11A 'ho':10A 'minh':12A 'nghe':3A 'pho':9A 'quan':5A 'thanh':7A,8A 'tinh':4A 'viet':2A 'xo':1A"
1723,,,,,1,,
1724,,27652.0,786.0,79.0,1,xã nhơn đức huyện nhà bè thành phố hồ chí minh,'be':6A 'chi':10A 'duc':3A 'ho':9A 'huyen':4A 'minh':11A 'nha':5A 'nhon':2A 'pho':8A 'thanh':7A 'xa':1A
1725,,,,,1,,
1726,,,772.0,79.0,1,lê thị bạch cát quận 11 thành phố hồ chí minh,'11':6A 'bach':3A 'cat':4A 'chi':10A 'ho':9A 'le':1A 'minh':11A 'pho':8A 'quan':5A 'thanh':7A 'thi':2A
1727,,,775.0,79.0,1,gia phú quận 6 thành phố hồ chí minh,'6':4A 'chi':8A 'gia':1A 'ho':7A 'minh':9A 'pho':6A 'phu':2A 'quan':3A 'thanh':5A
1728,,,772.0,79.0,1,tuệ tĩnh quận 11 thành phố hồ chí minh,'11':4A 'chi':8A 'ho':7A 'minh':9A 'pho':6A 'quan':3A 'thanh':5A 'tinh':2A 'tue':1A
1729,,,,,1,,
1730,,,,,1,,
1731,,,,,1,,
1732,,,,,1,,
1733,,,,,1,,
1734,,27220.0,772.0,79.0,1,lạc long quân phường 3 quận 11 thành phố hồ chí minh,"'11':7A '3':5A 'chi':11A 'ho':10A 'lac':1A 'long':2A 'minh':12A 'pho':9A 'phuong':4A 'quan':3A,6A 'thanh':8A"
1735,,,767.0,79.0,1,quận tân phú thành phố hồ chí minh,'chi':7A 'ho':6A 'minh':8A 'pho':5A 'phu':3A 'quan':1A 'tan':2A 'thanh':4A
1736,,27052.0,768.0,79.0,1,phường 7 quận phú nhuận thành phố hồ chí minh,'7':2A 'chi':9A 'ho':8A 'minh':10A 'nhuan':5A 'pho':7A 'phu':4A 'phuong':1A 'quan':3A 'thanh':6A
1737,,,765.0,79.0,1,nơ trang long quận bình thạnh thành phố hồ chí minh,"'binh':5A 'chi':10A 'ho':9A 'long':3A 'minh':11A 'no':1A 'pho':8A 'quan':4A 'thanh':6A,7A 'trang':2A"
